# Focal length (mm) 
16.271
# radiusX radiusY thickness materialIndex semiDiameter conicConstantX conicConstantY
-7.720000	-7.720000	0.550000	1.000000	4.820000	-0.260000	-0.260000
-6.500000	-6.500000	3.019129	2.000000	4.341000	0.000000	0.000000
0.000000	0.000000	0.000000	2.000000	2.000000	0.000000	0.000000
-9.119517	-9.119517	4.061742	3.000000	3.750000	-3.341522	-3.341522
5.858364	5.858364	0.000000	4.000000	3.750000	-1.077177	-1.077177
