# Focal length (mm) 
16.473
# radiusX radiusY thickness materialIndex semiDiameter conicConstantX conicConstantY
-7.720000	-7.720000	0.550000	1.000000	4.820000	-0.260000	-0.260000
-6.500000	-6.500000	3.045234	2.000000	4.341000	0.000000	0.000000
0.000000	0.000000	0.000000	2.000000	2.000000	0.000000	0.000000
-10.033207	-10.033207	4.009531	3.000000	3.750000	-3.164005	-3.164005
5.978136	5.978136	0.000000	4.000000	3.750000	-1.011914	-1.011914

# Accommodation (Diopters) 0.100000 
# See navarroLensCreate.m for adjusting accommodation
