# Focal length (mm) 
16.343
# radiusX radiusY thickness materialIndex semiDiameter conicConstantX conicConstantY
-7.720000	-7.720000	0.550000	1.000000	4.820000	-0.260000	-0.260000
-6.500000	-6.500000	3.027075	2.000000	4.341000	0.000000	0.000000
0.000000	0.000000	0.000000	2.000000	2.000000	0.000000	0.000000
-9.397623	-9.397623	4.045850	3.000000	3.750000	-3.287490	-3.287490
5.894820	5.894820	0.000000	4.000000	3.750000	-1.057313	-1.057313
